type	time	latitude	longitude	altitude (m)	temperature	name	desc
T	2016-02-11 02:06:40	47.717995000	-122.247204000	136.8	18		
T	2016-02-11 02:06:41	47.717988000	-122.247207000	136.8	18		
T	2016-02-11 02:06:42	47.717989000	-122.247206000	136.8	18		
T	2016-02-11 02:06:43	47.717988000	-122.247204000	136.8	18		
T	2016-02-11 02:06:44	47.717978000	-122.247204000	136.8	18		
T	2016-02-11 02:06:45	47.717970000	-122.247205000	136.8	18		
T	2016-02-11 02:06:46	47.717966000	-122.247202000	136.8	18		
T	2016-02-11 02:06:47	47.717965000	-122.247203000	136.8	18		
T	2016-02-11 02:06:48	47.717965000	-122.247207000	136.8	18		
T	2016-02-11 02:06:49	47.717962000	-122.247209000	136.8	18		
T	2016-02-11 02:06:50	47.717959000	-122.247212000	136.8	18		
T	2016-02-11 02:06:51	47.717956000	-122.247217000	136.8	18		
T	2016-02-11 02:06:52	47.717953000	-122.247224000	136.8	18		
T	2016-02-11 02:06:53	47.717948000	-122.247234000	136.8	18		
T	2016-02-11 02:06:54	47.717948000	-122.247238000	136.8	18		
T	2016-02-11 02:06:55	47.717948000	-122.247242000	136.8	18		
T	2016-02-11 02:06:56	47.717964000	-122.247239000	136.8	18		
T	2016-02-11 02:06:57	47.717968000	-122.247241000	136.8	18		
T	2016-02-11 02:06:58	47.717966000	-122.247244000	136.8	18		
T	2016-02-11 02:06:59	47.717967000	-122.247246000	136.8	18		
T	2016-02-11 02:07:00	47.717962000	-122.247242000	136.8	18		
T	2016-02-11 02:07:01	47.717957000	-122.247241000	136.8	18		
T	2016-02-11 02:07:02	47.717958000	-122.247240000	136.8	18		
T	2016-02-11 02:07:03	47.717955000	-122.247241000	136.8	18		
T	2016-02-11 02:07:04	47.717950000	-122.247238000	136.8	18		
T	2016-02-11 02:07:05	47.717948000	-122.247236000	136.8	18		
T	2016-02-11 02:07:06	47.717948000	-122.247238000	136.6	18		
T	2016-02-11 02:07:07	47.717958000	-122.247238000	136.6	18		
T	2016-02-11 02:07:08	47.717966000	-122.247241000	136.6	18		
T	2016-02-11 02:07:09	47.717967000	-122.247239000	136.6	18		
T	2016-02-11 02:07:10	47.717965000	-122.247235000	136.6	18		
T	2016-02-11 02:07:11	47.717962000	-122.247239000	136.6	18		
T	2016-02-11 02:07:12	47.717958000	-122.247239000	136.6	18		
T	2016-02-11 02:07:13	47.717963000	-122.247233000	136.6	18		
T	2016-02-11 02:07:14	47.717947000	-122.247232000	136.6	18		
T	2016-02-11 02:07:15	47.717934000	-122.247233000	136.6	18		
T	2016-02-11 02:07:16	47.717941000	-122.247231000	136.6	18		
T	2016-02-11 02:07:17	47.717946000	-122.247231000	136.8	18		
T	2016-02-11 02:07:18	47.717951000	-122.247231000	136.8	18		
T	2016-02-11 02:07:19	47.717959000	-122.247229000	136.6	18		
T	2016-02-11 02:07:20	47.717965000	-122.247232000	136.6	18		
T	2016-02-11 02:07:21	47.717961000	-122.247238000	136.8	18		
T	2016-02-11 02:07:22	47.717963000	-122.247242000	136.6	18		
T	2016-02-11 02:07:23	47.717966000	-122.247250000	136.8	18		
T	2016-02-11 02:07:24	47.717971000	-122.247256000	136.8	18		
T	2016-02-11 02:07:25	47.717974000	-122.247257000	136.8	18		
T	2016-02-11 02:07:26	47.717979000	-122.247256000	136.8	18		
T	2016-02-11 02:07:27	47.717984000	-122.247258000	136.6	18		
T	2016-02-11 02:07:28	47.717989000	-122.247260000	136.6	18		
T	2016-02-11 02:07:29	47.717991000	-122.247256000	136.6	18		
T	2016-02-11 02:07:30	47.717997000	-122.247255000	136.6	18		
T	2016-02-11 02:07:31	47.718003000	-122.247256000	136.6	18		
T	2016-02-11 02:07:32	47.718007000	-122.247259000	136.6	18		
T	2016-02-11 02:07:33	47.718021000	-122.247260000	136.6	18		
T	2016-02-11 02:07:34	47.718027000	-122.247262000	136.6	18		
T	2016-02-11 02:07:35	47.718030000	-122.247261000	136.6	18		
T	2016-02-11 02:07:36	47.718022000	-122.247256000	136.6	18		
T	2016-02-11 02:07:37	47.718019000	-122.247254000	136.6	18		
T	2016-02-11 02:07:38	47.718021000	-122.247248000	136.6	18		
T	2016-02-11 02:07:39	47.718023000	-122.247245000	136.6	18		
T	2016-02-11 02:07:40	47.718018000	-122.247230000	136.4	18		
T	2016-02-11 02:07:41	47.718009000	-122.247220000	136.4	18		
T	2016-02-11 02:07:42	47.717999000	-122.247207000	136.6	18		
T	2016-02-11 02:07:43	47.717994000	-122.247195000	136.6	18		
T	2016-02-11 02:07:44	47.717991000	-122.247191000	136.6	18		
T	2016-02-11 02:07:45	47.717985000	-122.247187000	136.6	18		
T	2016-02-11 02:07:46	47.717980000	-122.247181000	136.6	18		
T	2016-02-11 02:07:47	47.717979000	-122.247176000	136.6	18		
T	2016-02-11 02:07:48	47.717976000	-122.247172000	136.6	18		
T	2016-02-11 02:07:49	47.717971000	-122.247165000	136.6	18		
T	2016-02-11 02:07:50	47.717970000	-122.247162000	136.6	18		
T	2016-02-11 02:07:51	47.717968000	-122.247157000	136.6	18		
T	2016-02-11 02:07:52	47.717965000	-122.247151000	136.6	18		
T	2016-02-11 02:07:53	47.717963000	-122.247151000	136.6	18		
T	2016-02-11 02:07:54	47.717960000	-122.247153000	136.6	18		
T	2016-02-11 02:07:55	47.717960000	-122.247154000	136.6	18		
T	2016-02-11 02:07:56	47.717958000	-122.247152000	136.6	18		
T	2016-02-11 02:07:57	47.717958000	-122.247153000	136.6	18		
T	2016-02-11 02:07:58	47.717968000	-122.247164000	136.6	18		
T	2016-02-11 02:07:59	47.717978000	-122.247169000	136.6	18		
T	2016-02-11 02:08:00	47.717984000	-122.247173000	136.6	18		
T	2016-02-11 02:08:01	47.717990000	-122.247181000	136.6	18		
T	2016-02-11 02:08:02	47.717998000	-122.247193000	136.6	18		
T	2016-02-11 02:08:03	47.718005000	-122.247203000	136.6	18		
T	2016-02-11 02:08:04	47.718007000	-122.247211000	136.6	18		
T	2016-02-11 02:08:05	47.718011000	-122.247220000	136.6	18		
T	2016-02-11 02:08:06	47.718016000	-122.247226000	136.6	18		
T	2016-02-11 02:08:07	47.718015000	-122.247237000	136.8	18		
T	2016-02-11 02:08:08	47.718013000	-122.247245000	136.8	18		
T	2016-02-11 02:08:09	47.718019000	-122.247257000	136.6	18		
T	2016-02-11 02:08:10	47.718020000	-122.247264000	136.8	18		
T	2016-02-11 02:08:11	47.718028000	-122.247270000	136.8	18		
T	2016-02-11 02:08:12	47.718061000	-122.247261000	136.8	18		
T	2016-02-11 02:08:13	47.718085000	-122.247247000	136.6	18		
T	2016-02-11 02:08:14	47.718101000	-122.247234000	136.8	18		
T	2016-02-11 02:08:15	47.718106000	-122.247232000	136.8	18		
T	2016-02-11 02:08:16	47.718132000	-122.247218000	136.8	18		
T	2016-02-11 02:08:17	47.718158000	-122.247202000	136.8	18		
T	2016-02-11 02:08:18	47.718196000	-122.247176000	136.8	18		
T	2016-02-11 02:08:19	47.718218000	-122.247149000	136.8	18		
T	2016-02-11 02:08:20	47.718223000	-122.247131000	136.8	18		
T	2016-02-11 02:08:21	47.718225000	-122.247128000	136.8	18		
T	2016-02-11 02:08:22	47.718225000	-122.247124000	136.8	18		
T	2016-02-11 02:08:23	47.718234000	-122.247117000	136.8	18		
T	2016-02-11 02:08:24	47.718237000	-122.247109000	136.8	18		
T	2016-02-11 02:08:25	47.718243000	-122.247103000	136.8	18		
T	2016-02-11 02:08:26	47.718244000	-122.247099000	136.8	18		
T	2016-02-11 02:08:27	47.718262000	-122.247092000	136.8	18		
T	2016-02-11 02:08:28	47.718265000	-122.247091000	136.8	18		
T	2016-02-11 02:08:29	47.718269000	-122.247089000	136.8	18		
T	2016-02-11 02:08:30	47.718272000	-122.247087000	136.8	18		
T	2016-02-11 02:08:31	47.718276000	-122.247089000	136.8	18		
T	2016-02-11 02:08:32	47.718280000	-122.247091000	137.0	18		
T	2016-02-11 02:08:33	47.718284000	-122.247096000	136.8	18		
T	2016-02-11 02:08:34	47.718287000	-122.247105000	136.8	18		
T	2016-02-11 02:08:35	47.718290000	-122.247111000	136.8	18		
T	2016-02-11 02:08:36	47.718294000	-122.247126000	136.8	18		
T	2016-02-11 02:08:37	47.718299000	-122.247138000	136.8	18		
T	2016-02-11 02:08:38	47.718302000	-122.247145000	136.8	18		
T	2016-02-11 02:08:39	47.718303000	-122.247151000	136.8	18		
T	2016-02-11 02:08:40	47.718304000	-122.247157000	136.8	18		
T	2016-02-11 02:08:41	47.718305000	-122.247161000	136.8	18		
T	2016-02-11 02:08:42	47.718303000	-122.247162000	136.8	18		
T	2016-02-11 02:08:43	47.718303000	-122.247164000	136.8	18		
T	2016-02-11 02:08:44	47.718308000	-122.247155000	136.8	18		
T	2016-02-11 02:08:45	47.718308000	-122.247153000	136.8	18		
T	2016-02-11 02:08:46	47.718303000	-122.247157000	136.8	18		
T	2016-02-11 02:08:47	47.718302000	-122.247155000	136.8	18		
T	2016-02-11 02:08:48	47.718307000	-122.247144000	136.6	18		
T	2016-02-11 02:08:49	47.718314000	-122.247129000	136.8	18		
T	2016-02-11 02:08:50	47.718321000	-122.247124000	136.8	18		
T	2016-02-11 02:08:51	47.718322000	-122.247117000	136.8	18		
T	2016-02-11 02:08:52	47.718316000	-122.247111000	136.6	18		
T	2016-02-11 02:08:53	47.718304000	-122.247106000	136.6	18		
T	2016-02-11 02:08:54	47.718296000	-122.247100000	136.6	18		
T	2016-02-11 02:08:55	47.718298000	-122.247094000	136.6	18		
T	2016-02-11 02:08:56	47.718289000	-122.247087000	136.6	18		
T	2016-02-11 02:08:57	47.718280000	-122.247078000	136.6	18		
T	2016-02-11 02:08:58	47.718276000	-122.247075000	136.6	18		
T	2016-02-11 02:08:59	47.718263000	-122.247071000	136.6	18		
